0.004600	 14.501187	 -0.712764	 14.256077	 1.235691	 12.787497	 1.300659	 12.506551	 7.092784	 5.890637	 11.799564	 8.327117	 11.651142	 7.447417	 10.585021	 2.034455	 14.348133	 -5.559797	 10.683848	 -7.400629	 11.103119
0.004650	 14.550925	 -0.707644	 14.305883	 1.240088	 12.831455	 1.276832	 12.552348	 7.112850	 5.862116	 11.840632	 8.347637	 11.696737	 7.486575	 10.616112	 2.029563	 14.397893	 -5.609765	 10.682057	 -7.448912	 11.116112
0.004700	 14.600627	 -0.702199	 14.355657	 1.244834	 12.875486	 1.253140	 12.598101	 7.133016	 5.833283	 11.881481	 8.367755	 11.742511	 7.525390	 10.647630	 2.024380	 14.447624	 -5.659723	 10.680023	 -7.497226	 11.128986
0.004750	 14.650293	 -0.696428	 14.405396	 1.249933	 12.919589	 1.229583	 12.643811	 7.153279	 5.804141	 11.922110	 8.387471	 11.788460	 7.563856	 10.679572	 2.018908	 14.497323	 -5.709671	 10.677744	 -7.545571	 11.141743
0.004800	 14.699919	 -0.690329	 14.455098	 1.255385	 12.963764	 1.206162	 12.689479	 7.173637	 5.774692	 11.962518	 8.406784	 11.834579	 7.601967	 10.711938	 2.013150	 14.546991	 -5.759608	 10.675220	 -7.593948	 11.154379
0.004850	 14.749504	 -0.683902	 14.504759	 1.261193	 13.008010	 1.182876	 12.735105	 7.194088	 5.744941	 12.002703	 8.425694	 11.880865	 7.639718	 10.744723	 2.007107	 14.596624	 -5.809531	 10.672450	 -7.642356	 11.166895
0.004900	 14.799046	 -0.677145	 14.554378	 1.267358	 13.052327	 1.159724	 12.780691	 7.214630	 5.714890	 12.042665	 8.444200	 11.927314	 7.677101	 10.777927	 2.000781	 14.646222	 -5.859440	 10.669433	 -7.690796	 11.179289
0.004950	 14.848541	 -0.670056	 14.603950	 1.273881	 13.096715	 1.136708	 12.826236	 7.235260	 5.684543	 12.082402	 8.462303	 11.973921	 7.714111	 10.811546	 1.994173	 14.695784	 -5.909333	 10.666168	 -7.739266	 11.191561
0.005000	 14.897987	 -0.662634	 14.653474	 1.280764	 13.141172	 1.113827	 12.871742	 7.255978	 5.653903	 12.121914	 8.480001	 12.020684	 7.750741	 10.845578	 1.987286	 14.745307	 -5.959209	 10.662653	 -7.787768	 11.203710
0.005050	 14.947381	 -0.654879	 14.702946	 1.288010	 13.185699	 1.091082	 12.917209	 7.276780	 5.622974	 12.161199	 8.497295	 12.067598	 7.786987	 10.880020	 1.980122	 14.794791	 -6.009067	 10.658889	 -7.836300	 11.215735
0.005100	 14.996722	 -0.646788	 14.752364	 1.295618	 13.230295	 1.068471	 12.962639	 7.297664	 5.591758	 12.200258	 8.514184	 12.114659	 7.822841	 10.914869	 1.972683	 14.844234	 -6.058906	 10.654873	 -7.884864	 11.227634
0.005150	 15.046007	 -0.638360	 14.801724	 1.303592	 13.274958	 1.045996	 13.008031	 7.318629	 5.560259	 12.239088	 8.530669	 12.161863	 7.858297	 10.950122	 1.964969	 14.893636	 -6.108723	 10.650605	 -7.933458	 11.239408
0.005200	 15.095232	 -0.629594	 14.851023	 1.311931	 13.319690	 1.023656	 13.053388	 7.339672	 5.528479	 12.277689	 8.546748	 12.209207	 7.893351	 10.985776	 1.956984	 14.942994	 -6.158518	 10.646084	 -7.982082	 11.251055
0.005250	 15.144396	 -0.620489	 14.900259	 1.320639	 13.364489	 1.001451	 13.098709	 7.360790	 5.496423	 12.316061	 8.562424	 12.256686	 7.927995	 11.021828	 1.948729	 14.992308	 -6.208289	 10.641308	 -8.030737	 11.262573
0.005300	 15.193496	 -0.611044	 14.949428	 1.329715	 13.409355	 0.979381	 13.143995	 7.381983	 5.464092	 12.354202	 8.577694	 12.304297	 7.962224	 11.058274	 1.940205	 15.041576	 -6.258036	 10.636278	 -8.079423	 11.273963
0.005350	 15.242528	 -0.601257	 14.998528	 1.339163	 13.454287	 0.957447	 13.189248	 7.403247	 5.431491	 12.392111	 8.592561	 12.352036	 7.996033	 11.095111	 1.931416	 15.090797	 -6.307755	 10.630991	 -8.128138	 11.285223
0.005400	 15.291492	 -0.591127	 15.047554	 1.348982	 13.499284	 0.935648	 13.234469	 7.424580	 5.398621	 12.429788	 8.607023	 12.399898	 8.029415	 11.132335	 1.922362	 15.139970	 -6.357447	 10.625447	 -8.176884	 11.296353
